transaction_id,customer_id,product_id,store_id,cantidad,importe,fecha
TX00498,C0929,P016,T04,1,272.22,2023-06-09
TX00499,C0403,P044,T05,2,138.75,2023-04-19
TX00500,C0561,P022,T05,2,198.17,2025-11-15
TX00501,C0544,P031,T05,2,179.99,2024-08-26
TX00502,C0600,P019,T02,1,370.69,2024-09-14
TX00503,C0060,P047,T05,1,259.13,2023-12-13
TX00504,C0376,P037,T01,1,130.87,2023-02-25
TX00505,C0728,P019,T04,1,212.13,2024-07-23
TX00506,C0202,P017,T02,1,124.58,2024-06-10
TX00507,C0205,P001,T01,1,365.85,2023-11-06
TX00508,C0012,P043,T04,1,86.65,2024-04-28
TX00509,C0449,P032,T02,2,347.57,2024-12-03
TX00510,C0879,P006,T02,1,332.26,2025-10-12
TX00511,C0055,P027,T04,1,187.27,2023-12-09
TX00512,C0192,P014,T05,2,151.13,2024-06-25
TX00513,C0316,P008,T01,1,171.52,2024-09-09
TX00514,C0737,P031,T05,1,279.73,2025-03-09
TX00515,C0646,P031,T03,1,350.71,2023-01-25
TX00516,C0422,P019,T04,1,139.96,2025-12-21
TX00517,C0757,P044,T01,1,221.89,2024-12-25
TX00518,C0621,P028,T05,2,346.18,2024-11-17
TX00519,C0894,P018,T03,2,117.03,2025-03-12
TX00520,C0813,P030,T02,2,-243.72,2024-02-04
TX00521,C0259,P034,T03,1,397.42,2024-10-03
TX00522,C0280,P036,T01,1,336.04,2023-01-25
TX00523,C0118,P027,T01,1,280.49,2024-12-20
TX00524,C0350,P015,T03,1,32.94,2023-07-08
TX00525,C1000,P004,T05,1,337.47,2023-09-07
TX00526,C0414,P046,T01,1,249.78,2025-02-08
TX00527,C0223,P043,T05,2,90.21,2023-08-16
TX00528,C0761,P045,T02,1,197.44,2023-06-05
TX00529,C0558,P041,T04,3,125.03,2025-05-24
TX00530,C0141,P045,T03,1,316.68,2024-07-21
TX00531,C0391,P004,T04,1,398.46,2024-06-12
TX00532,C0419,P017,T02,1,206.85,2024-02-15
TX00533,C0751,P040,T04,1,206.98,2023-10-22
TX00534,C0025,P035,T04,1,264.47,2025-06-23
TX00535,C0275,P046,T03,1,47.71,2024-05-28
TX00536,C0530,P029,T01,2,76.56,2023-01-02
TX00537,C0275,P003,T04,1,286.02,2025-03-12
TX00538,C0634,P037,T01,1,377.17,2025-10-01
TX00539,C0491,P031,T04,1,296.55,2023-05-24
TX00540,C0376,P035,T02,1,382.58,2025-09-14
TX00541,C0946,P008,T05,1,396.81,2024-11-13
TX00542,C0640,P044,T03,1,260.26,2023-07-05
TX00543,C0126,P024,T05,2,149.22,2025-07-30
TX00544,C0568,P019,T02,1,34.95,2025-02-25
TX00545,C0780,P043,T02,1,168.24,2023-08-07
TX00546,C0720,P041,T03,1,356.38,2025-06-15
TX00547,C0165,P048,T02,1,93.38,2024-05-03
TX00548,C0966,P032,T04,1,225.41,2024-09-22
TX00549,C0457,P032,T05,3,328.48,2023-02-03
TX00550,C0153,P003,T03,1,319.36,2023-03-29
TX00551,C0174,P026,T01,1,268.46,2025-12-07
TX00552,C0096,P030,T05,1,240.15,2023-05-28
TX00553,C0805,P003,T02,1,27.24,2023-04-04
TX00554,C0117,P016,T02,1,260.41,2024-09-21
TX00555,C0117,P007,T04,1,337.43,2023-05-11
TX00556,C0849,P007,T01,1,323.69,2024-03-27
TX00557,C0364,P005,T02,1,328.38,2025-04-03
TX00558,C0037,P021,T01,3,238.87,2023-10-09
TX00559,C0055,P021,T02,2,245.37,2024-11-18
TX00560,C0134,P005,T01,1,307.87,2023-12-11
TX00561,C0218,P045,T03,1,186.69,2023-03-25
TX00562,C0669,P009,T01,2,260.23,2025-02-09
TX00563,C0151,P011,T01,2,50.67,2023-01-15
TX00564,C0113,P012,T01,2,1964.96,2024-08-04
TX00565,C0763,P027,T04,1,98.34,2024-07-08
TX00566,C0676,P034,T04,1,376.47,2023-03-19
TX00567,C0445,P039,T02,2,252.58,2023-06-30
TX00568,C0562,P041,T03,1,21.74,2024-04-27
TX00569,C0321,P013,T01,3,391.18,2025-01-11
TX00570,C0491,P035,T05,1,312.73,2024-03-02
TX00571,C0511,P018,T01,1,322.71,2025-08-29
TX00572,C0401,P032,T02,1,370.62,2023-04-21
TX00573,C0907,P042,T03,1,185.18,2024-11-15
TX00574,C0017,P040,T04,1,301.36,2023-12-27
TX00575,C0782,P011,T01,1,64.1,2024-04-26
TX00576,C0117,P047,T04,1,143.87,2024-02-12
TX00577,C0800,P048,T03,1,61.85,2024-04-11
TX00578,C0626,P007,T02,2,350.56,2025-02-08
TX00579,C0839,P015,T01,1,204.07,2025-06-11
TX00580,C0095,P010,T02,3,192.9,2025-03-04
TX00581,C0567,P024,T02,1,93.78,2025-01-04
TX00582,C0507,P018,T05,1,32.2,2023-05-03
TX00583,C0718,P018,T02,1,196.9,2025-05-06
TX00584,C0548,P011,T03,1,132.16,2023-11-18
TX00585,C0555,P041,T05,2,239.69,2024-04-15
TX00586,C0438,P006,T04,2,1647.2,2024-03-19
TX00587,C0315,P038,T04,2,126.08,2025-05-26
TX00588,C0491,P048,T02,1,185.01,2024-03-31
TX00589,C0113,P038,T02,2,361.34,2025-05-05
TX00590,C0958,P003,T01,3,298.72,2025-10-29
TX00591,C0724,P003,T04,1,202.12,2023-07-20
TX00592,C0948,P029,T04,1,232.23,2023-01-26
TX00593,C0229,P045,T04,3,70.43,2024-08-28
TX00594,C0876,P016,T01,1,274.23,2023-11-28
TX00595,C0809,P046,T04,2,303.97,2023-02-19
TX00596,C0685,P030,T04,2,352.2,2025-04-10
TX00597,C0633,P012,T03,1,287.48,2023-01-03
TX00598,C0326,P041,T01,1,282.49,2025-12-23
TX00599,C0812,P003,T03,1,122.52,2024-02-29
TX00600,C0507,P044,T01,1,147.56,2023-04-23
TX00601,C0067,P033,T03,2,62.17,2025-01-18
TX00602,C0321,P030,T05,1,159.24,2023-05-18
TX00603,C0932,P036,T02,1,147.27,2023-08-21
TX00604,C0849,P042,T04,2,305.87,2024-03-05
TX00605,C0976,P048,T02,1,361.21,2025-10-28
TX00606,C0634,P044,T04,1,44.08,2024-12-08
TX00607,C0248,P029,T04,1,335.23,2025-08-20
TX00608,C0158,P046,T05,1,222.49,2024-08-21
TX00609,C0187,P029,T05,1,275.86,2023-05-15
TX00610,C0024,P013,T04,1,168.46,2024-01-02
TX00611,C0403,P019,T01,1,124.86,2023-10-31
TX00612,C0192,P032,T02,2,217.86,2023-02-16
TX00613,C0418,P019,T04,3,225.75,2023-09-28
TX00614,C0932,P031,T03,1,300.33,2023-02-13
TX00615,C0440,P019,T02,1,351.28,2024-04-20
TX00616,C0876,P034,T03,1,150.26,2024-10-30
TX00617,C0615,P032,T05,1,221.46,2025-06-30
TX00618,C0247,P030,T03,1,361.35,2024-09-19
TX00619,C0371,P011,T03,1,161.32,2024-08-13
TX00620,C0077,P004,T02,1,193.25,2023-12-07
TX00621,C0346,P040,T02,2,128.39,2023-12-26
TX00622,C0685,P046,T02,1,64.43,2024-10-10
TX00623,C0068,P037,T02,1,160.48,2024-02-25
TX00624,C0208,P036,T01,1,391.65,2023-10-30
TX00625,C0392,P024,T04,1,81.79,2024-09-09
TX00626,C0976,P008,T01,1,209.78,2023-10-25
TX00627,C0785,P030,T03,1,388.66,2025-11-05
TX00628,C0737,P022,T03,1,130.13,2023-10-29
TX00629,C0111,P037,T04,1,62.68,2025-09-07
TX00630,C0782,P003,T02,1,64.41,2023-02-20
TX00631,C0785,P026,T05,2,189.47,2023-07-09
TX00632,C0609,P021,T01,1,94.16,2025-12-14
TX00633,C0988,P015,T03,1,51.76,2025-07-01
TX00634,C0336,P044,T01,3,169.88,2025-10-01
TX00635,C0938,P021,T05,1,378.49,2025-01-09
TX00636,C0915,P026,T02,2,182.5,2025-03-01
TX00637,C0012,P024,T01,1,153.51,2025-07-01
TX00638,C0457,P036,T01,1,357.37,2025-05-01
TX00639,C0972,P029,T03,1,296.64,2025-05-18
TX00640,C0099,P047,T04,1,243.13,2023-06-26
TX00641,C0561,P010,T02,1,395.59,2025-12-11
TX00642,C0973,P022,T01,3,244.46,2025-02-08
TX00643,C0566,P006,T01,1,367.48,2025-04-28
TX00644,C0192,P012,T05,1,235.81,2023-10-08
TX00645,C0587,P013,T02,2,130.0,2025-10-01
TX00646,C0206,P003,T03,2,135.49,2025-08-07
TX00647,C0533,P015,T01,2,78.53,2024-09-06
TX00648,C0072,P041,T04,1,273.05,2024-08-12
TX00649,C0615,P027,T02,1,281.38,2024-05-16
TX00650,C0528,P002,T01,2,207.36,2023-05-17
TX00651,C0742,P039,T03,1,234.92,2024-06-12
TX00652,C0637,P041,T04,3,330.95,2025-02-03
TX00653,C0562,P033,T05,1,118.62,2023-04-30
TX00654,C0703,P010,T03,1,283.45,2025-01-01
TX00655,C0136,P011,T01,1,179.42,2024-12-30
TX00656,C0603,P004,T05,1,262.8,2023-06-07
TX00657,C0165,P033,T02,2,89.63,2023-07-13
TX00658,C0925,P039,T02,1,351.53,2024-09-08
TX00659,C0067,P018,T03,1,240.42,2023-10-22
TX00660,C0439,P001,T02,1,161.75,2025-09-20
TX00661,C0710,P027,T03,3,81.95,2024-03-22
TX00662,C0465,P010,T05,1,91.6,2025-12-12
TX00663,C0087,P035,T05,2,324.98,2025-05-04
TX00664,C0564,P030,T01,1,69.87,2023-02-05
TX00665,C0647,P031,T03,1,157.78,2025-06-24
TX00666,C0717,P039,T05,2,-149.98,2024-09-15
TX00667,C0387,P002,T01,1,345.59,2023-10-19
TX00668,C0572,P045,T02,1,99.74,2023-06-10
TX00669,C0457,P028,T01,1,314.38,2025-06-02
TX00670,C0677,P003,T02,1,321.36,2025-11-17
TX00671,C0587,P038,T01,1,365.24,2023-03-30
TX00672,C0541,P005,T03,1,306.73,2023-09-11
TX00673,C0255,P039,T02,1,96.01,2024-12-20
TX00674,C0004,P002,T01,1,303.56,2024-07-22
TX00675,C0166,P038,T03,1,344.95,2024-05-10
TX00676,C0112,P033,T05,1,331.44,2023-01-29
TX00677,C0457,P034,T02,2,386.42,2023-12-18
TX00678,C0623,P035,T01,3,57.5,2024-03-14
TX00679,C0218,P033,T04,1,243.96,2025-06-19
TX00680,C0935,P044,T01,1,154.83,2025-02-16
TX00681,C0008,P028,T02,1,174.88,2024-10-05
TX00682,C0773,P008,T04,1,71.65,2025-01-09
TX00683,C0633,P046,T03,1,35.43,2024-11-02
TX00684,C0388,P032,T01,1,193.64,2024-09-30
TX00685,C0053,P044,T04,1,174.77,2025-05-26
TX00686,C0634,P013,T01,2,324.93,2025-01-22
TX00687,C0397,P012,T01,3,206.83,2023-08-04
TX00688,C0933,P026,T04,1,277.08,2023-09-02
TX00689,C0558,P010,T04,1,244.41,2023-07-28
TX00690,C0936,P048,T02,1,390.58,2024-11-24
TX00691,C0223,P013,T05,2,173.63,2024-04-21
TX00692,C0728,P028,T04,1,291.13,2024-07-13
TX00693,C0627,P042,T04,1,273.34,2025-04-08
TX00694,C0742,P032,T05,1,311.84,2023-08-10
TX00695,C0218,P008,T03,1,107.71,2023-10-03
TX00696,C0669,P002,T01,2,335.52,2025-10-17
TX00697,C0505,P044,T01,3,165.4,2024-10-31
TX00698,C0743,P010,T03,1,56.61,2023-06-06
TX00699,C0339,P043,T05,2,321.24,2024-02-18
TX00700,C0887,P019,T04,1,119.43,2024-12-04
TX00701,C0077,P035,T05,1,310.31,2025-05-31
TX00702,C0808,P008,T05,1,344.09,2025-06-25
TX00703,C0859,P030,T01,1,231.53,2024-09-12
TX00704,C0812,P046,T02,1,71.11,2025-03-07
TX00705,C0525,P032,T01,1,206.41,2025-08-20
TX00706,C0449,P031,T05,2,212.54,2025-03-12
TX00707,C0995,P017,T04,1,163.56,2024-12-23
TX00708,C0232,P019,T03,1,244.38,2023-09-20
TX00709,C0561,P024,T03,2,241.91,2024-11-29
TX00710,C0676,P025,T01,1,396.94,2025-04-23
TX00711,C0716,P023,T01,1,114.09,2024-10-01
TX00712,C0205,P038,T01,2,44.89,2024-09-16
TX00713,C0662,P008,T03,1,224.6,2023-03-18
TX00714,C0813,P030,T04,1,362.54,2024-06-30
TX00715,C0053,P002,T04,1,394.59,2025-02-12
TX00716,C0912,P037,T04,1,57.14,2025-09-27
TX00717,C0037,P007,T02,1,211.05,2024-11-26
TX00718,C0371,P011,T05,1,388.38,2024-02-18
TX00719,C0016,P032,T01,2,223.62,2024-08-11
TX00720,C0074,P017,T01,1,237.94,2024-04-07
TX00721,C0911,P040,T01,2,239.71,2024-11-20
TX00722,C0371,P018,T01,1,221.8,2025-05-24
TX00723,C0432,P014,T03,2,267.58,2024-09-10
TX00724,C0218,P033,T03,1,225.18,2024-02-14
TX00725,C0605,P027,T04,1,215.84,2024-01-05
TX00726,C0603,P002,T05,2,239.2,2024-03-12
TX00727,C0387,P043,T04,1,262.41,2025-06-07
TX00728,C0346,P037,T01,1,158.42,2023-10-30
TX00729,C0882,P016,T02,2,310.9,2025-06-10
TX00730,C0396,P027,T03,2,366.23,2024-02-21
TX00731,C0501,P027,T03,2,265.5,2024-06-09
TX00732,C0288,P044,T05,1,110.62,2023-11-04
TX00733,C0785,P013,T01,1,334.35,2025-08-08
TX00734,C0405,P032,T05,3,180.37,2023-03-17
TX00735,C0526,P013,T02,1,31.07,2024-07-22
TX00736,C0259,P043,T05,1,343.96,2025-09-22
TX00737,C0984,P002,T01,2,51.89,2024-09-02
TX00738,C0293,P005,T04,2,275.24,2023-07-04
TX00739,C0771,P026,T02,1,236.97,2025-10-21
TX00740,C0433,P008,T05,1,240.56,2025-12-11
TX00741,C0208,P017,T04,2,110.47,2023-09-08
TX00742,C0803,P021,T03,2,300.15,2024-04-28
TX00743,C0346,P028,T02,1,86.56,2024-07-16
TX00744,C0864,P029,T04,1,244.0,2025-10-01
TX00745,C0915,P035,T03,1,62.93,2025-05-17
TX00746,C0858,P031,T02,3,354.18,2023-10-24
TX00747,C0042,P024,T04,2,332.12,2023-02-13
TX00748,C0787,P042,T05,1,300.99,2023-04-22
TX00749,C0418,P045,T02,1,166.18,2025-01-13
TX00750,C0872,P044,T01,1,109.83,2025-06-25
TX00751,C0642,P025,T01,2,169.33,2024-06-07
TX00752,C0833,P020,T01,3,307.53,2024-09-01
TX00753,C0506,P014,T02,2,259.91,2025-04-12
TX00754,C0549,P003,T03,2,332.82,2025-10-03
TX00755,C0137,P031,T04,3,146.43,2025-05-15
TX00756,C0784,P007,T02,1,212.41,2024-12-21
TX00757,C0424,P027,T05,2,228.14,2024-10-31
TX00758,C0506,P030,T01,2,263.72,2024-01-12
TX00759,C0785,P041,T04,2,71.72,2025-03-31
TX00760,C0606,P013,T03,1,51.25,2023-11-20
TX00761,C0203,P016,T05,2,311.69,2023-09-24
TX00762,C0600,P039,T05,2,141.37,2025-09-06
TX00763,C0415,P048,T02,1,281.24,2024-11-01
TX00764,C0477,P019,T02,1,159.69,2025-03-16
TX00765,C0033,P025,T05,1,380.28,2024-04-13
TX00766,C0215,P006,T05,1,286.48,2023-12-12
TX00767,C0287,P004,T04,1,248.15,2023-11-02
TX00768,C0722,P006,T03,1,235.55,2023-01-29
TX00769,C0012,P046,T05,1,369.6,2025-07-18
TX00770,C0416,P044,T04,1,291.15,2024-01-26
TX00771,C0924,P018,T03,2,165.19,2025-06-02
TX00772,C0107,P014,T05,1,333.15,2024-01-23
TX00773,C0528,P027,T02,1,75.46,2024-08-17
TX00774,C0785,P017,T02,1,364.78,2025-01-27
TX00775,C0940,P038,T04,1,198.18,2024-10-24
TX00776,C0744,P045,T04,1,291.07,2025-05-16
TX00777,C0727,P048,T05,1,56.21,2023-05-01
TX00778,C0826,P004,T03,3,198.95,2024-12-26
TX00779,C0453,P039,T05,2,327.74,2023-01-11
TX00780,C0808,P017,T05,1,134.95,2025-03-19
TX00781,C0008,P043,T03,1,359.05,2023-03-26
TX00782,C0925,P038,T02,1,211.42,2024-11-25
TX00783,C0450,P030,T02,1,289.9,2025-06-05
TX00784,C0564,P010,T03,1,36.78,2023-09-19
TX00785,C0259,P032,T03,2,371.97,2024-08-02
TX00786,C0743,P017,T05,2,372.15,2025-11-24
TX00787,C0074,P021,T04,2,139.91,2025-10-03
TX00788,C0872,P010,T05,2,269.82,2025-06-20
TX00789,C0829,P004,T02,1,107.35,2023-03-15
TX00790,C0218,P031,T03,1,197.51,2023-08-26
TX00791,C0809,P032,T01,1,395.75,2025-09-20
TX00792,C0785,P030,T04,1,293.51,2023-10-31
TX00793,C0640,P008,T03,1,349.91,2024-01-05
TX00794,C0388,P011,T05,2,234.03,2024-03-10
TX00795,C0280,P038,T01,1,236.9,2025-05-02
TX00796,C0232,P005,T02,2,277.23,2024-11-04
TX00797,C0331,P002,T03,1,278.64,2025-03-18
TX00798,C0905,P024,T05,3,60.31,2024-10-24
TX00799,C0074,P010,T01,1,335.67,2025-09-09
TX00800,C0830,P030,T03,1,22.21,2023-03-31
TX00801,C0367,P042,T05,3,143.47,2023-09-22
TX00802,C0535,P014,T01,2,127.52,2023-04-24
TX00803,C0793,P048,T01,1,248.87,2023-07-09
TX00804,C0879,P026,T03,1,386.72,2025-03-27
TX00805,C0364,P006,T01,2,81.92,2025-04-04
TX00806,C0470,P019,T02,1,206.52,2025-06-04
TX00807,C0419,P048,T03,2,249.34,2025-01-05
TX00808,C0012,P043,T01,2,214.81,2025-09-29
TX00809,C0301,P029,T04,1,233.96,2025-05-16
TX00810,C0466,P006,T04,2,253.27,2025-06-08
TX00811,C0418,P041,T04,1,215.07,2025-08-07
TX00812,C0727,P044,T02,1,291.18,2025-10-11
TX00813,C0397,P034,T05,1,1583.36,2023-06-12
TX00814,C0497,P031,T03,1,68.56,2024-09-07
TX00815,C0438,P016,T05,1,236.04,2023-06-06
TX00816,C0743,P003,T05,1,181.47,2023-07-13
TX00817,C0864,P030,T05,2,155.07,2023-06-17
TX00818,C0544,P033,T01,1,271.4,2024-01-03
TX00819,C0789,P012,T04,1,178.18,2024-09-01
TX00820,C0302,P021,T05,2,307.79,2025-07-10
TX00821,C0557,P040,T03,1,368.88,2024-01-19
TX00822,C0364,P014,T02,1,393.23,2024-06-15
TX00823,C0418,P044,T01,1,26.81,2025-03-19
TX00824,C0737,P008,T01,1,201.31,2025-04-09
TX00825,C0878,P043,T05,2,135.06,2025-01-08
TX00826,C0115,P045,T04,2,53.3,2023-10-04
TX00827,C0642,P001,T02,1,26.04,2024-01-21
TX00828,C0587,P002,T02,1,75.16,2024-05-10
TX00829,C0113,P028,T05,1,134.35,2025-08-07
TX00830,C0218,P010,T04,1,64.25,2023-11-09
TX00831,C0318,P048,T04,3,199.17,2025-07-09
TX00832,C0160,P038,T02,1,236.38,2025-03-13
TX00833,C0245,P004,T03,1,259.56,2025-06-03
TX00834,C0272,P027,T04,2,246.42,2024-08-18
TX00835,C0348,P003,T04,1,215.08,2025-09-26
TX00836,C0748,P015,T01,1,180.36,2024-10-08
TX00837,C0579,P036,T01,1,266.35,2025-08-27
TX00838,C0982,P008,T04,1,265.55,2025-07-07
TX00839,C0419,P045,T04,1,129.44,2024-01-29
TX00840,C0751,P031,T03,1,212.9,2024-11-25
TX00841,C0871,P039,T04,1,131.49,2025-03-10
TX00842,C0686,P027,T03,2,323.91,2023-11-28
TX00843,C0418,P040,T02,1,304.72,2025-09-15
TX00844,C0750,P009,T02,1,250.18,2023-07-26
TX00845,C0205,P027,T04,1,99.58,2023-04-07
TX00846,C0341,P002,T03,2,155.68,2023-11-21
TX00847,C0561,P012,T05,1,44.19,2025-05-31
TX00848,C0582,P008,T05,1,233.55,2025-09-23
TX00849,C0028,P017,T03,2,312.36,2024-07-01
TX00850,C0941,P010,T05,1,59.57,2023-04-14
TX00851,C0713,P029,T04,3,307.19,2023-08-05
TX00852,C0502,P040,T05,2,380.01,2023-03-27
TX00853,C0930,P033,T01,1,64.86,2024-02-25
TX00854,C0449,P024,T02,2,289.1,2025-11-02
TX00855,C0976,P032,T01,1,158.22,2023-10-10
TX00856,C0524,P008,T02,1,177.98,2023-01-14
TX00857,C0110,P016,T04,1,211.91,2023-06-24
TX00858,C0763,P018,T03,2,177.7,2024-05-17
TX00859,C0686,P010,T05,1,106.71,2025-05-28
TX00860,C0774,P027,T04,2,381.7,2025-11-23
TX00861,C0947,P044,T03,3,188.18,2023-01-21
TX00862,C0774,P046,T05,3,52.22,2024-10-06
TX00863,C0622,P026,T02,1,169.44,2023-03-17
TX00864,C0856,P043,T02,2,41.97,2025-11-30
TX00865,C0678,P019,T04,1,278.73,2024-09-15
TX00866,C0415,P047,T03,2,23.0,2024-07-26
TX00867,C0883,P034,T05,3,286.11,2025-07-02
TX00868,C0223,P042,T02,2,257.26,2025-06-24
TX00869,C0725,P045,T03,2,316.99,2025-04-08
TX00870,C0877,P013,T03,1,224.22,2025-03-09
TX00871,C0736,P047,T02,1,225.5,2024-03-13
TX00872,C0713,P006,T05,1,218.11,2023-11-24
TX00873,C0749,P002,T01,2,225.17,2024-06-13
TX00874,C0472,P016,T03,2,395.04,2023-08-15
TX00875,C0872,P047,T01,2,-118.71,2025-11-05
TX00876,C0205,P023,T01,1,267.37,2023-09-13
TX00877,C0121,P029,T03,1,21.98,2024-11-25
TX00878,C0290,P016,T05,1,359.85,2025-12-28
TX00879,C0544,P039,T02,1,128.12,2023-10-14
TX00880,C0518,P046,T05,1,114.1,2024-11-02
TX00881,C0815,P034,T05,1,315.85,2025-07-19
TX00882,C0410,P007,T02,2,334.81,2023-06-17
TX00883,C0492,P006,T01,1,69.42,2024-03-15
TX00884,C0012,P029,T01,1,219.98,2025-11-28
TX00885,C0416,P026,T05,1,261.86,2025-06-20
TX00886,C0656,P045,T04,2,178.43,2023-11-30
TX00887,C0016,P010,T05,1,290.24,2023-09-22
TX00888,C0286,P046,T05,2,64.86,2024-03-11
TX00889,C0211,P030,T04,1,79.6,2025-01-26
TX00890,C0047,P008,T05,2,61.93,2025-01-26
TX00891,C0488,P037,T03,1,78.26,2025-01-30
TX00892,C0179,P020,T03,1,204.65,2023-10-20
TX00893,C0743,P010,T05,1,375.99,2024-09-16
TX00894,C0845,P019,T02,1,301.07,2023-01-05
TX00895,C0561,P008,T05,1,350.76,2025-05-05
TX00896,C0976,P031,T05,1,191.9,2024-11-22
TX00897,C0457,P025,T04,2,336.8,2023-09-29
TX00898,C0526,P009,T05,1,309.44,2025-07-08
TX00899,C0984,P010,T03,1,257.41,2025-04-18
TX00900,C0232,P025,T02,2,148.82,2023-04-04
TX00901,C0940,P043,T04,2,265.45,2023-12-06
TX00902,C0047,P046,T01,1,322.54,2024-09-24
TX00903,C0453,P036,T01,1,52.36,2023-04-19
TX00904,C0067,P037,T05,1,200.82,2023-02-08
TX00905,C0734,P008,T05,1,27.21,2024-02-26
TX00906,C0619,P016,T05,1,326.63,2024-10-18
TX00907,C0718,P026,T05,1,347.55,2023-02-17
TX00908,C0389,P022,T04,1,29.14,2025-12-17
TX00909,C0383,P021,T04,1,63.56,2023-07-23
TX00910,C0051,P035,T02,1,89.41,2023-07-03
TX00911,C0368,P010,T03,3,277.87,2023-05-01
TX00912,C0927,P040,T03,1,291.05,2024-09-02
TX00913,C0391,P025,T01,1,176.87,2024-10-25
TX00914,C0832,P017,T04,3,361.81,2023-04-17
TX00915,C0839,P013,T02,2,242.69,2025-10-06
TX00916,C0387,P033,T05,1,63.73,2023-05-05
TX00917,C0640,P021,T04,1,44.87,2023-03-01
TX00918,C0091,P027,T02,2,27.08,2023-07-27
TX00919,C0099,P016,T05,1,67.72,2025-04-13
TX00920,C0052,P029,T01,2,210.16,2023-10-19
TX00921,C0586,P024,T05,3,2537.36,2025-05-17
TX00922,C0432,P036,T04,1,328.8,2024-08-15
TX00923,C0561,P042,T02,1,374.73,2025-09-14
TX00924,C0535,P018,T05,1,278.4,2024-12-20
TX00925,C0368,P041,T02,1,213.92,2023-04-04
TX00926,C0685,P011,T05,1,134.24,2025-03-20
TX00927,C0756,P045,T01,2,295.53,2024-07-26
TX00928,C0014,P028,T02,1,383.82,2024-10-13
TX00929,C0210,P044,T03,1,392.26,2025-07-16
TX00930,C0722,P018,T02,1,142.22,2024-03-07
TX00931,C0400,P030,T05,1,367.33,2023-10-01
TX00932,C0667,P042,T01,1,21.63,2023-01-20
TX00933,C0366,P044,T02,1,360.2,2025-09-28
TX00934,C0403,P026,T05,1,353.15,2023-06-08
TX00935,C0153,P035,T01,2,330.1,2025-06-30
TX00936,C0262,P044,T01,1,328.86,2025-01-03
TX00937,C0615,P025,T02,2,328.51,2023-01-18
TX00938,C0445,P008,T04,1,93.34,2023-01-20
TX00939,C0774,P015,T01,2,278.61,2025-01-02
TX00940,C0852,P013,T01,2,257.59,2024-03-28
TX00941,C0557,P015,T04,3,271.84,2025-10-06
TX00942,C0756,P046,T05,1,94.51,2025-03-22
TX00943,C0313,P008,T03,1,207.72,2024-02-01
TX00944,C0419,P043,T05,1,249.13,2023-12-26
TX00945,C0722,P005,T05,1,44.72,2024-06-15
TX00946,C0400,P037,T02,2,296.98,2024-07-15
TX00947,C0594,P013,T01,3,283.33,2025-12-27
TX00948,C0185,P040,T03,1,355.58,2023-01-05
TX00949,C0609,P028,T01,2,142.74,2025-04-13
TX00950,C0859,P018,T01,1,197.3,2025-01-10
TX00951,C0867,P034,T01,2,105.33,2024-07-23
TX00952,C0728,P027,T05,1,21.96,2024-02-03
TX00953,C0744,P022,T01,2,326.92,2024-04-07
TX00954,C0567,P045,T04,3,368.46,2024-02-08
TX00955,C0588,P011,T03,1,257.88,2023-07-18
TX00956,C0127,P002,T04,1,29.13,2024-11-15
TX00957,C0451,P017,T02,1,110.58,2024-11-28
TX00958,C0457,P004,T03,1,109.96,2023-05-30
TX00959,C0957,P039,T05,1,56.35,2025-07-03
TX00960,C0441,P038,T01,1,43.06,2023-03-10
TX00961,C0562,P025,T03,2,283.48,2023-09-19
TX00962,C0546,P004,T04,1,252.08,2025-06-03
TX00963,C0642,P005,T01,1,232.52,2024-08-26
TX00964,C0745,P025,T04,1,305.75,2024-04-22
TX00965,C0227,P039,T05,1,165.89,2025-05-26
TX00966,C0542,P040,T05,1,267.35,2023-02-23
TX00967,C0826,P030,T05,1,93.14,2023-07-30
TX00968,C0470,P001,T05,2,245.3,2024-02-01
TX00969,C0283,P037,T02,1,117.39,2025-05-12
TX00970,C0663,P031,T05,1,112.4,2023-04-01
TX00971,C0822,P004,T02,1,185.62,2025-01-02
TX00972,C0063,P020,T05,2,314.69,2023-10-29
TX00973,C0774,P031,T03,1,130.6,2023-01-17
TX00974,C0817,P034,T05,1,74.95,2024-05-01
TX00975,C0470,P033,T05,2,180.38,2024-02-05
TX00976,C0978,P013,T02,2,149.79,2025-09-01
TX00977,C0785,P045,T04,1,145.84,2024-11-18
TX00978,C0774,P040,T03,1,81.67,2025-07-19
TX00979,C0745,P003,T04,1,21.4,2024-04-01
TX00980,C0143,P045,T02,1,100.99,2025-09-11
TX00981,C0220,P048,T03,2,162.85,2025-03-30
TX00982,C0470,P012,T01,1,48.02,2023-03-03
TX00983,C0269,P036,T01,1,-187.36,2025-01-07
TX00984,C0419,P003,T01,1,127.96,2024-03-24
TX00985,C0885,P017,T02,1,230.71,2024-01-01
TX00986,C0824,P013,T01,1,119.48,2023-07-27
TX00987,C0637,P002,T02,1,319.22,2023-08-16
TX00988,C0856,P022,T02,1,111.26,2025-02-01
TX00989,C0784,P043,T02,3,391.3,2025-06-07
TX00990,C0434,P046,T01,1,355.43,2023-09-25
TX00991,C0203,P013,T02,1,283.85,2024-10-13
TX00992,C0526,P039,T04,3,112.93,2023-04-05
TX00993,C0740,P040,T05,1,223.48,2023-11-01
TX00994,C0446,P021,T02,1,322.33,2023-09-16
TX00995,C0671,P033,T05,2,99.51,2023-06-16
